subject,language,Anthropic/claude-3-5-sonnet-20241022,CohereLabs/aya-23-35B,Google/gemini-15-Pro-002,OpenAI/gpt-4o-2024-08-06,OpenAI/o1-preview-2024-09-12,Qwen/Qwen2.5-32B,deepseek-ai/DeepSeek-R1,deepseek-ai/DeepSeek-V3-0324,meta-llama/Llama-3.1-405B,microsoft/phi-4,mistralai/Pixtral-12B-2409
international_law,kin,2.326034303386099,2.3589805042458094,2.351626226319,1.984403633364642,1.984403633364642,2.4471122597729926,2.469201312134279,2.469201312134279,2.4430460895128787,2.4616337540299535,2.3287926866748085
international_law,lin,1.8439040460575984,1.734334423540176,1.7418930564205468,1.6702140235739942,1.6702140235739942,1.9231614986348464,1.897012013809571,1.897012013809571,1.9319225690743878,1.9399879390230026,1.7574877969197253
international_law,lug,2.7180118453080984,2.7023344069835904,2.677301355900625,2.4105582093065197,2.4105582093065197,2.7961918523448723,2.7802467524959416,2.7802467524959416,2.782455543960773,2.8090179471819554,2.6402374678882943
international_law,orm,2.356086933323977,2.2776755952940406,2.221811539597831,1.9016594442331318,1.9016594442331318,2.4536485317146846,2.467413851899223,2.467413851899223,2.4586391002373507,2.467814971952101,2.3188535335687153
international_law,sna,2.049020264229494,2.053324768590816,2.0194640810357742,1.7832320447826837,1.7832320447826837,2.2413932947111643,2.198047501927661,2.198047501927661,2.1943950903517147,2.2499754853453497,2.0566024589996648
international_law,sot,1.9781643390109012,2.000812004262418,1.8940773315341806,1.7352504475379962,1.7352504475379962,2.0799867243389647,2.072548921736256,2.072548921736256,2.0674306485418175,2.08863458447869,1.9953709562621658
international_law,swa,1.9874555409089307,1.9661796212684346,1.7799858177615382,1.5988524201626788,1.5988524201626788,2.089622316402159,2.0880829909727243,2.0880829909727243,2.0869891059750416,2.0997880613271565,1.9473858571387441
international_law,twi,2.9226297539002646,2.472260131442686,2.434558122885438,2.2088761809468505,2.2088761809468505,2.485379634232921,2.5351043930883486,2.5351043930883486,2.9218662447513775,2.9324086225055517,2.708416774772051
international_law,wol,2.4946098581283245,2.624593682970208,2.545137023717717,2.436272877813893,2.436272877813893,2.6845973917030403,2.6883130056068336,2.6883130056068336,2.677942714802282,2.720607775649713,2.6184130071080434
international_law,xho,2.2351943943001076,2.207137915185014,2.20414404209693,1.8406354143483457,1.8406354143483457,2.384355971749167,2.402934916138505,2.402934916138505,2.3637879616913677,2.396594948497083,2.2566712423126436
international_law,yor,3.7127186509035597,3.041279942352517,2.876986056055218,2.4253044682723965,2.4253044682723965,3.1840811579893376,3.3871930850906615,3.3871930850906615,3.1970734553936744,3.491783380764799,3.1639384203426015
international_law,zul,2.1821075447308362,2.124759524670605,2.09641479270027,1.737496245006893,1.737496245006893,2.31555490119407,2.302621375361211,2.302621375361211,2.2892671947368486,2.3263329419093197,2.1813627218272926
